user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
2730,03/12/2024,Premium,699,24.8,1,3,11,43,No
2731,12/06/2023,Premium,699,12,6,4,5,2,No
2732,08/07/2024,Premium,699,5.8,0,2,34,15,No
2733,27/07/2023,Standard,399,15.7,6,1,5,9,No
2734,13/01/2024,Basic,199,12.4,8,0,27,23,Yes
2735,06/06/2023,Standard,399,11.8,0,3,26,14,No
2736,21/10/2023,Basic,199,20.2,5,2,33,3,Yes
2737,02/12/2024,Standard,399,16.6,7,3,20,25,No
2738,11/09/2024,Standard,399,18.1,6,2,13,0,Yes
2739,01/05/2023,Standard,399,11.6,2,1,11,24,Yes
2740,21/05/2023,Basic,199,24.2,4,1,19,50,Yes
2741,04/06/2023,Premium,699,23.6,8,5,22,20,Yes
2742,31/08/2024,Basic,199,21.3,0,4,33,47,Yes
2743,15/11/2023,Premium,699,18.6,6,1,7,40,Yes
2744,13/12/2023,Premium,699,16.6,6,2,6,14,Yes
2745,13/11/2024,Basic,199,18.1,4,3,9,11,No
2746,05/02/2023,Basic,199,13.5,3,1,24,16,No
2747,29/01/2023,Premium,699,2.4,5,5,16,33,Yes
2748,31/07/2024,Standard,399,9.6,7,5,18,24,No
2749,02/10/2023,Premium,699,12.7,7,3,18,37,Yes
2750,28/04/2024,Premium,699,23.7,5,1,22,27,Yes
2751,02/08/2023,Standard,399,10,8,3,26,51,Yes
2752,15/12/2024,Standard,399,2.4,5,2,9,23,Yes
2753,09/07/2023,Basic,199,23.2,4,4,22,5,No
2754,02/04/2024,Standard,399,8.4,5,4,10,24,Yes
2755,10/10/2023,Basic,199,21.4,3,0,8,29,No
2756,20/10/2023,Basic,199,9.5,1,2,16,11,No
2757,01/03/2024,Basic,199,16.4,3,1,17,50,No
2758,08/04/2024,Basic,199,19.5,4,1,20,45,No
2759,28/11/2024,Premium,699,5.9,7,1,27,6,No
2760,31/12/2023,Basic,199,13.6,1,3,2,60,Yes
2761,05/04/2023,Basic,199,23.3,1,2,10,46,Yes
2762,14/10/2023,Premium,699,8.3,3,2,18,52,No
2763,27/11/2024,Premium,699,11.1,8,3,12,16,Yes
2764,25/10/2024,Premium,699,1.7,7,1,32,41,No
2765,01/06/2023,Premium,699,17.4,6,2,2,56,Yes
2766,28/11/2023,Basic,199,11.8,2,4,29,27,Yes
2767,23/10/2024,Standard,399,5.3,0,0,13,17,No
2768,12/01/2024,Basic,199,20.5,7,4,23,4,Yes
2769,10/05/2024,Standard,399,16.6,0,0,34,1,No
2770,09/11/2024,Premium,699,18.4,1,2,12,11,Yes
2771,07/05/2023,Basic,199,10.9,4,1,8,36,No
2772,23/07/2023,Basic,199,13.5,1,3,26,10,No
2773,05/02/2024,Basic,199,9.8,5,2,13,45,Yes
2774,11/05/2024,Basic,199,15.2,2,4,2,46,No
2775,06/11/2024,Basic,199,3.6,5,4,23,22,Yes
2776,29/03/2024,Premium,699,22.8,2,1,14,9,No
2777,30/04/2024,Basic,199,22.4,2,0,13,18,No
2778,31/03/2023,Premium,699,19.7,3,1,15,14,No
2779,18/07/2024,Premium,699,24.3,7,3,23,5,No
2780,04/05/2023,Standard,399,13,6,4,3,31,No
2781,18/05/2024,Premium,699,20.8,3,3,11,2,Yes
2782,20/07/2024,Basic,199,10.2,5,5,10,54,No
2783,19/05/2024,Basic,199,17.1,2,5,36,5,No
2784,17/02/2024,Premium,699,23.1,4,4,28,55,Yes
2785,10/08/2023,Standard,399,8.4,4,1,13,9,Yes
2786,19/04/2023,Premium,699,4,2,5,10,32,Yes
2787,02/08/2024,Premium,699,6.7,2,2,19,35,No
2788,24/09/2024,Basic,199,4.9,5,3,12,3,Yes
2789,12/10/2024,Standard,399,9.6,0,3,14,15,No
2790,28/06/2024,Premium,699,21.7,3,0,31,54,No
2791,07/01/2023,Basic,199,10.2,7,2,18,6,No
2792,29/07/2024,Standard,399,6.1,8,2,21,49,Yes
2793,15/02/2024,Standard,399,0.8,1,1,10,49,Yes
2794,29/04/2024,Premium,699,13,4,5,4,25,Yes
2795,16/02/2023,Premium,699,10,5,5,24,17,No
2796,10/03/2023,Standard,399,6.7,1,1,21,59,No
2797,20/11/2024,Standard,399,11,4,0,6,4,No
2798,13/08/2024,Standard,399,11,0,4,22,59,No
2799,23/05/2024,Premium,699,15,3,4,25,20,No
2800,21/03/2024,Standard,399,2,0,1,12,1,Yes
